id, followers_count, following_count, tweet_count
2604420900,45,263,1604
2604490237,1519,1302,23970
2604861845,617,764,66099
2604867637,282,220,3400
2604889090,152,497,1052
2605724587,266,141,24715
2606062794,195,101,14103
2606200089,1049,418,28614
2606389080,302,757,7640
2607231863,762,690,39431
2607559258,867,1353,2954
2607755856,341,616,23638
2608084723,1255,843,6468
2608472929,699,1480,5356
2608475407,198,212,1459
2609340402,753,1544,13017
2609386182,3806,4062,224171
2609781006,26,277,322
2610650438,276,328,25790
2610934274,259,80,24534
2611647300,34,164,1920
2611768156,221,1029,17766
2612053843,324,1011,3741
2612249953,43,368,2961
2612394271,1230,702,44149
2612604573,113,354,7269
2612740124,3162,3194,14534
2612964798,485,3417,17851
2613965148,0,76,50
2614000302,16,42,3687
2614327382,53,317,8485
2614400370,12,96,358
2614492586,2,10,670
2614772678,4,307,190
2615347449,2188,4999,16716
2615409699,2397,3547,57529
2615713526,1416,1077,32060
2615737753,182,417,13767
2615833840,277,388,3311
2616255193,7030,4246,15126
2616448609,3136,3186,8494
2617335398,351,775,25614
2617501918,88,168,2402
2617590796,1652,1777,188487
2617786970,786,427,11440
2618045211,2056,912,22132
2618618525,410,1350,41029
2618829668,1166,1665,44550
2619107062,60,69,1682
2619390547,502,328,64659
2619605551,128,597,9118
2619879331,650,877,26669
2620503644,12960,10389,33986
2623378845,1305,2305,86582
2624232364,19,103,585
2624356467,1075,1467,86083
2626049561,118,155,8135
2626788429,2559,2557,47363
2627233150,3695,4997,6517
2628386806,256,240,2473
2628648203,336,367,38218
2628711548,73,262,2504
2628984509,79,387,799
2629088519,10534,10795,23705
2629260868,52,47,7142
2630275318,1713,1747,38905
2630375453,247,282,162765
2630405973,99,855,1515
2632831948,3151,4024,17564
2632996601,929,2504,2161
2634772204,342,658,990
2635560784,1,24,56
2636226456,5438,5516,28929
2636360448,105,248,1388
2636366031,1436,1008,16102
2637519721,305,418,17095
2638999133,92,352,7535
2639394153,15573,12260,15460
2640174558,2789,2722,88710
2641217056,182,393,12660
2641493758,635,4411,521988
2642131986,426,481,15219
2642220443,299,1095,15231
2642275137,460,697,19906
2642706716,145,274,5812
2642979744,3777,3904,284983
2644392425,535,237,47500
2645362283,7,38,643
2645904638,1509,2990,213272
2645975492,178,202,2440
2646155947,925,667,165072
2646393271,216,378,21617
2646426056,6,83,998
2646454400,34,75,2150
2647826053,26,124,298
2648367335,163,347,35017
2648576896,65,150,5254
2648699547,262,630,24806
2649166964,16,24,2685
2649855818,416,573,9431
2651177183,1623,1245,109977
2651749732,3172,879,19339
2651762804,12,80,184
2652332711,11565,1161,14914
2652853400,385,1031,39389
2653120485,1869,3782,188654
2653233412,2742,3159,72213
2653605930,402,1203,2417
2654592634,930,3215,162917
2654965533,378,554,11536
2655085592,14,38,138
2657222561,923,1237,8557
2657391302,458,878,20626
2657889472,87,133,14600
2658219184,488,1068,1258
2659825310,278,269,8761
2660025775,487,673,48850
2660299217,1161,439,27469
2660401333,297,135,10368
2661049379,493,45,45029
2661236540,901,248,7445
2661782739,1381,1555,17962
2662139235,717,1079,192731
2662597415,4327,3807,153542
2664529380,176,189,19987
2666271393,28,276,8672
2667113052,459,892,8081
2667450908,155,494,1499
2667545393,517,501,54743
2669095900,222,124,2927
2669311497,228,1346,17975
2670470348,210,853,7939
2670509053,124,183,5539
2670967412,4774,4722,8203
2670988922,54095,4304,34660
2671239595,4665,4662,214630
2672312529,1717,1776,109176
2675115918,544,1437,22861
2675324816,327,186,20804
2675499782,861,1506,18870
2676613095,120,540,1485
2677490800,1448,1805,108262
2678102826,84,131,101
2678645546,134,268,1457
2678855925,682,267,122072
2679134889,256,475,19544
2679810522,1402,1191,26792
2680071988,953,1055,61619
2680163119,194,706,8927
2681140572,12717,12099,53376
2681245928,4025,407,61157
2682957067,511,569,13371
2683158508,986,2405,60660
2683730221,20,119,1934
2683755791,9338,9929,114060
2683902000,1041,280,323754
2684101605,2612,4063,95342
2684268584,359,744,30216
2684772683,16,137,3197
2685327112,64,404,914
2686851012,323,848,2845
2687575940,2905,4135,72577
2687886512,685,660,30654
2687965784,210,779,1679
2688063625,123,216,9075
2688356862,14,111,3695
2688392587,61,275,404
2688464130,79,101,5973
2688502125,16,352,7345
2688918195,48,192,588
2689137205,1032,417,30493
2689792170,1439,3163,22574
2689838706,538,426,244092
2689920242,105,208,17594
2690404788,24,139,2450
2691005582,88,147,3461
2691435375,419,326,95300
2692630595,293,331,21806
2693012360,1157,1186,39052
2693043140,289,390,54712
2693101450,332,303,23829
2693191872,3077,4672,41119
2693989188,218,474,16408
2694148788,48,71,9572
2694303836,4460,1583,13320
2694322863,792,993,50123
2694752649,524,691,12052
2695665061,18818,1464,13646
2695827850,9662,1281,41761
2696407952,357,439,859
2696507866,2243,2695,144991
2696575594,149,569,9925
2696688356,826,1253,13903
2697561993,636,804,6598
2698871801,3205,4997,93824
2698995756,175,359,8925
2699223973,136,299,6867
2699291461,3553,3432,161778
2700028260,7868,4062,44223
2701264526,255,792,6905
2701435742,816,1047,19801
2701639933,328,321,12882
2701650910,308,448,15485
2702740848,507,732,13594
2703997853,491,399,72060
2704115921,1,66,36
2704154564,196,725,30181
2704611734,840,767,62370
2704664029,41,16,2436
2704979080,41,173,6163
2705009825,12549,12305,279256
2705248220,1544,1212,105104
2705343263,322,82,47604
2705597335,170036,2296,16728
2705880473,3737,3777,39619
2706389082,6708,1155,12690
2707212151,59,263,4434
2707440127,44,163,3576
2707779588,14574,12944,51382
2708664354,4,48,58
2708747632,52,153,180
2710779428,77,236,7803
2710911862,749,332,12095
2711013845,31,108,1544
2711387362,178,175,3168
2711625987,96,245,1306
2711829141,3755,4471,130957
2712007683,13,60,16
2712291108,162,350,9898
2712502866,845,1003,46304
2712625611,1825,857,100004
2712713382,18911,599,6023
2713851885,1877,2193,19977
2714999170,220,352,4067
2715459964,95,344,7256
2715826138,51,516,2965
2716077487,49,41,335
2716157849,40,189,4557
2717793529,634,1234,71795
2717928522,829,954,16777
2718336220,738,773,7915
2718388089,29,54,13081
2718447349,437,532,28767
2719035609,1968,1805,331769
2719199289,103,1034,1737
2719236477,3,69,64
2719318059,691,2690,15407
2719349505,181,799,13713
2720212750,210,178,39954
2720236330,7796,857,3290
2720344489,4835,4587,48069
2720759055,241,220,66401
2721145246,4031,3340,78436
2721158495,268,1401,42097
2721608581,917,920,91369
2721850035,323,236,19684
2722135890,612,692,35981
2722832732,633,1242,6426
2723278366,16,579,4008
2723543338,2316,2411,344939
2724026735,348,1088,35375
2724084295,924,1898,68139
2724240168,219,170,19662
2724247413,5202,5273,43287
2724434380,125,113,51318
2724726409,1762,1198,6851
2724768249,155,301,724
2724930961,757,3796,8622
2725731581,1,28,3
2726780987,126,675,12651
2726843194,321,454,7125
2726851856,1280,1401,177637
2726878751,988,219,6758
2727515716,293,265,19080
2727702400,613,475,3417
2727792099,206,143,499
2727793318,475,671,25412
2727901021,2027,3789,68596
2728051098,358,1008,6259
2728556110,3577,2645,244932
2728733511,359,252,7760
2729369025,166,2225,23393
2729480335,657,419,13447
2729572970,909,1866,21241
2729749627,15141,15861,93815
2730015567,122,257,2120
2730215907,83,118,20747
2730250467,97,166,3829
2730326417,1347,1664,95189
2730395433,234,436,6453
2731211464,578,473,27629
2731391560,3257,3683,78108
2731592786,145,668,1507
2731599317,173,186,20044
2731684773,1668,534,355813
2732727189,1067,2020,30041
2732837494,3847,4021,25920
2732868383,120,359,17284
2732947293,42,123,5339
2733112285,132,319,4469
2733708671,631,642,1344
2733782410,114,560,4797
2734317273,3686,4936,75478
2734593941,172,515,880
2734624653,65,316,2183
2734650197,352,381,12034
2735188010,675,762,21158
2735331925,14,121,1907
2736174937,552,1213,20087
2736773980,336,364,25859
2737629951,1114,1762,18093
2738708956,155,863,317
2738951487,2284,1800,62754
2739651385,18,69,6779
2739655222,40,168,2938
2740018971,109,390,4482
2740098442,145,206,29492
2740189465,2523,2539,14579
2741002310,160,404,5178
2741031027,6364,6620,76862
2741273945,1559,1799,62352
2742347299,2787,2727,75223
2743065396,1064,1544,4514
2743415061,127,395,428
2743724452,11,145,7764
2743768217,1347,1747,35572
2744154916,93,211,14762
2744824275,42,71,11395
2744913923,520,2400,87138
2745982175,251,155,7256
2746357944,1333,1160,53837
2746909648,873,1545,73735
2746941324,85,276,14767
2748873996,47,210,825
2749043702,23699,818,88372
2749162279,3694,3394,111516
2749282552,447,289,6317
2749988212,455,1830,9861
2750155233,931,638,152532
2750162132,53,231,369
2750250471,39,157,385
2750261889,2061,702,16844
2750469015,229,3805,12305
2750585987,58,294,2898
2750753878,146,1589,12520
2750763507,220,294,26471
2750782702,363,1524,17178
2750829202,99,1298,32244
2750847401,96,156,1676
2750926648,181,287,65918
2751021987,439,1136,4389
2751157019,557,524,16628
2751202257,5944,751,18033
2751206195,1148,1415,28066
2751213244,392,554,117861
2751223052,92,670,3027
2751427623,85,254,15462
2751685973,7877,4145,31016
2752116371,1257,1700,2777
2752235417,134,1050,4780
2752251088,281,381,20592
2752927197,7638,7547,179016
2752951375,17595,15865,347845
2753020001,104,485,1714
2753065459,2594,2135,122549
2753350930,2344,2642,83045
2753842983,236,680,10180
2754362837,2804,3080,29155
2754452487,186,299,12804
2755074321,62,139,5035
2756074745,48,188,2584
2756736460,222,615,8111
2756881202,6227,6813,50641
2756942101,1671,3559,49322
2757115833,410,720,136673
2757232516,332,396,33879
2757306989,67,158,2487
2758809394,651,566,41771
2758831992,402,408,26222
2758872309,550,3040,9089
2758888773,140,1026,20433
2759693650,296,378,14648
2759744235,669,1687,2172
2759764710,34,31,7322
2760620381,6602,6639,165741
2761509292,4627,4520,43602
2761584526,141,680,526
2761630306,1371,1171,201479
2761988339,50,361,5413
2762023887,52,48,6507
2762458443,2056,2365,37850
2762548984,8,131,5506
2764050604,217,219,5818
2764123654,17,48,22655
2764156781,606,427,7999
2764345935,300,2208,13496
2764624011,12071,9183,124695
2764836005,4449,5000,60065
2764998360,297,524,25519
2765258734,30,429,308
2765706388,5255,5753,422953
2765936495,282,247,6040
2766396897,26,177,113
2766810024,1838,11,512
2766858286,78,208,2032
2766869051,2488,1367,257339
2767281689,440,425,29637
2767412175,1951,3683,146733
2767875852,418,722,63073
2768301859,476,632,28787
2768856442,67,599,37921
2769049532,13574,5760,78514
2769280281,2702,3501,101400
2769354418,467,823,78870
2769515045,332,337,7378
2769820700,2764,2539,48072
2770220920,568,435,15452
2770362613,6,76,7624
2770435834,2127,2232,5123
2770626839,987,1379,21082
2770664919,432,499,76668
2771336662,1058,2315,46426
2771658537,444,700,2192
2771818551,206,455,4263
2771877700,1043,1124,71063
2772670107,869,429,17625
2772832577,730,1175,105276
2772969479,3146,3210,218136
2773179878,50,141,5645
2773722435,2648,2588,73040
2773835788,3485,3908,41687
2774778748,53,140,1531
2775441218,27,77,17271
2775659742,1654,1698,94422
2776668170,129,339,409
2776770932,171,916,19349
2777518574,321,350,23263
2777549749,1212,784,131865
2778402728,273,440,9282
2778864410,523,2618,18269
2778971807,215,309,27038
2779254165,506,1035,13782
2779335523,491,397,2925
2779838529,542,1828,5360
2779849449,310,1483,9907
2779861333,731,820,6089
2779919567,5647,5959,18022
2780013317,247,918,7203
2780443247,406,732,5382
2780462625,2723,1529,784490
2780654617,11705,12696,405175
2780810300,212,172,9524
2782871340,3083,4326,16737
2783252055,102,540,20567
2783684424,325,1076,15514
2784203283,309,248,40402
2784346914,67,159,184
2784713383,6939,2819,4876
2784838619,366,596,12942
2786092018,198,259,4083
2786097578,1063,2052,19786
2786277513,298,657,65845
2786329479,6,79,235
2786520075,240,1169,10102
2786592093,199,317,2527
2786610848,89,268,7201
2786771847,491,544,53380
2786915144,779,325,168211
2786986723,104,1054,2155
2787088570,11040,10907,206397
2787517517,11,39,657
2787612255,122,287,21892
2788102524,140,103,28011
2788297011,3559,1349,520983
2788306307,16,87,969
2788323544,4576,1715,54702
2788669519,418,161,7240
2789053179,107,338,1629
2790200902,267,547,12221
2790297399,4821,5273,84543
2790737400,1433,295,10120
2791883878,56,356,5254
2792033063,624,491,10046
2792247897,69,439,7154
2792402247,315,209,3261
2792557771,489938,472,117216
2792941349,210,394,9132
2793211943,4604,1601,362429
2793384945,206,384,10456
2793667116,850,1684,24320
2794703053,5481,1487,10765
2795046817,274,360,15208
2795974236,2741,4965,26570
2795992997,10581,10615,996220
2796525436,16464,15816,37468
2796921028,174,186,20369
2797011159,3745,1430,401196
2797159519,2820,3053,441032
2798127877,322,540,8743
2798492405,4996,4162,31582
2798602996,2249,605,3742
2798870699,2789,3101,125216
2798949191,1286,1107,83599
2799019437,276,134,8464
2799221573,1090,2301,38081
2799333527,222,1667,10211
2799343612,1756,353,2351
2799946937,524,461,5832
2800127276,95,139,1355
2800235369,1873,1395,100769
2800390391,11068,11177,29838
2800714926,871,740,16205
2800835413,655,506,1582
2801052513,75,271,3581
2802688882,950,1063,56030
2802897460,5,92,114
2803327690,7692,6667,177755
2803697797,299,434,39130
2804617533,2443,1418,63272
2804693575,371,598,29433
2804705011,410,587,16419
2804819193,316,644,12848
2804867830,435,298,2386
2805137801,297,1458,16606
2806244294,4453,4814,231368
2806458211,3570,4980,55139
2806642379,23,60,42
2808112943,20109,18009,380627
2808222049,233,224,60081
2808449722,1168,1824,41464
2808479699,700,2172,239960
2808706307,496,472,15518
2808725501,7,22,7326
2808819799,5598,6150,156543
2809322133,2849,4814,37147
2809590422,1131,644,22209
2810043926,508,453,14476
2810461184,610,768,5060
2810547681,292,355,15133
2810665427,2664,3360,414779
2811165732,1792,1126,17606
2811468200,28,657,335
2811705634,651,1050,117682
2811773663,291,271,86497
2812009974,1326,946,95734
2812012192,156,546,1754
2812317399,812,1279,77327
2812413150,4044,1879,411868
2812839550,68460,443,3699
2813924264,344,652,22268
2814523582,97,532,78
2816692535,1135,2477,43131
2817221077,673,912,2347
2817603805,1766,1054,27818
2817955270,257,489,18584
2818092609,41,324,172
2818723862,2621,5002,145674
2819549123,469,347,5272
2820178241,340,662,121866
2820499971,1564,4434,8297
2820519918,328,205,6687
2820535925,212,498,14380
2820869446,1155,357,3287
2820909563,137,282,45744
2821225149,7395,7026,63676
2821284635,184,178,57274
2821333949,246,294,49449
2821491213,1333,1126,22271
2821682337,789,257,13969
2821830304,34,74,265
2821921838,61,102,3509
2822310851,2,9,20
2822383776,272,438,6368
2822583048,65,274,3457
2823152086,196,160,14198
2823229278,433,474,13596
2823327627,295,530,18530
2823655907,213,1288,38934
2824324022,7522,7565,122926
2824497534,26937,457,6169
2824527539,430,326,28465
2824535096,133,819,14205
2824544096,847,715,48306
2825270140,319,640,11083
2826921432,650,4191,21777
2827007832,1313,1820,23412
2827818328,1366,2764,74485
2827988054,280,386,16151
2828053086,46,210,1459
2828134642,2803,2709,170096
2828431631,107,300,4703
2828436345,536,368,16498
2828570811,3640,4987,306174
2828705180,66,418,13014
2828736420,416,1039,12733
2829649194,409,794,10356
2831654913,4308,4450,110294
2831825818,1196,1723,8762
2831912244,1565,777,31884
2832130688,272,225,7603
2832427069,1934,387,649
2832772595,3454,4268,264303
2833588451,5625,3562,45886
2834726753,77,599,33289
2834845947,490,608,141705
2835241834,0,0,97
2835398387,6958,4513,17409
2836245917,1,244,7852
2836668531,230,109,12277
2836978862,2574,2656,14067
2837287724,179,708,3190
2837522021,64,134,4350
2837806637,855,767,22502
2838925913,5232,5229,370399
2839741971,141,514,2622
2840280909,107,199,8590
2841646437,3286,1076,227102
2842316283,181,250,4302
2842772295,8923,1186,19950
2842808000,186,3124,4639
2843934399,43,390,3232
2844072172,221,150,11287
2844177563,16,99,135
2844756402,50063,820,2860
2845333271,177,209,15244
2845337657,136,291,6005
2846083090,14770,14704,41467
2847171802,699,1293,43818
2847242302,44,244,1294
2847339353,1117,1894,43727
2847465060,184,296,902
2848188779,15802,10107,81987
2848237180,145,758,10425
2848595111,11711,12028,232019
2848676806,2616,3112,67618
2848729618,6,34,777
2848933775,1474,1439,2954
2848951167,2629,4981,354338
2850883889,12,87,785
2850924740,50,448,10938
2851955518,1151,1155,101053
2852510109,3045,2225,78424
2853523263,26,180,2023
2853573364,4208,4999,25482
2853731913,480,951,55362
2854223027,221,243,15411
2854916523,236,969,15342
2855004010,154,380,3890
2855823233,570,612,5570
2855988827,86,475,10176
2856762827,3807,3853,20311
2857016511,705,409,38556
2857140116,69,473,4959
2857323993,2484,2367,157040
2857655703,9008,2510,24309
2857934093,6,55,2796
2857955999,19,64,3014
2858016454,980,1175,65407
2858084319,1416,2324,61921
2858179486,632,1367,13094
2858422438,120,336,10934
2858449178,205,185,23873
2858810169,1321,4924,27206
2858984900,4673,5111,146877
2859195833,121,368,1128
2859316157,731,179,25506
2859355316,35080,3721,26337
2859856307,304,977,15364
2860557363,5487,5907,90283
2861324298,265,449,23366
2861497699,948,1648,70464
2861783056,3202,5003,8675
2861908186,176,928,21421
2862151726,734,150,267718
2862632480,388,379,31453
2863144034,415,636,24619
2863384048,477,44,4680
2863591976,661,1701,25948
2863839738,31,384,2464
2863883187,182,705,4824
2865924063,84777,713,7827
2866244667,189,161,2895
2866714078,669,639,43805
2866774324,375,2124,10155
2867019457,11,153,820
2867313822,70,366,9633
2868128535,66,13,9874
2868516345,3457,1400,38629
2868684803,191,203,24126
2869128010,118,448,5234
2869225792,2177,2368,151743
2869450126,212,827,22582
2869574624,341,801,19660
2869833332,905,570,30534
2869968983,24,58,10545
2871043762,5759,5319,44285
2871253948,4,45,82
2871409636,263,639,10988
2871966302,608,515,18401
2872181262,78,222,7423
2872406691,1673,920,46797
2872536147,397,1115,8078
2873150897,564,1635,11273
2873641335,459,534,39619
2873784962,244,223,1842
2873902365,224,285,16042
2873920301,6232,6313,89901
2874109853,4369,2689,28966
2874243635,55,196,2909
2874437867,94,716,738
2875038066,3639,3583,43091
2875819803,7,71,241
2875973445,120,653,15887
2876677073,244,655,49496
2876734901,396,842,33225
2877429286,156,287,21232
2877631633,954,1053,21769
2877817457,314,385,71034
2877873221,16,108,1138
2878323211,423,993,20616
2878878570,124,127,20232
2879417740,7,47,196
2879795224,1552,1314,55190
2879798435,221,1241,38455
2879847137,158,360,4474
2880038805,1229,517,109368
2880612016,96317,99732,103694
2880785835,102,538,5426
2881288807,1430,2492,67735
2881415631,7909,5003,4671
2881661637,56,129,8514
2882152030,518,531,236798
2882296479,790,675,8275
2882324242,149,367,3162
2883099339,3147,3073,109731
2883161181,256,245,13606
2883386020,474,829,7403
2883546149,668,437,23162
2884051714,81,267,1851
2884157332,7247,7938,98632
2884246193,3801,3046,22093
2884394602,447,638,26832
2884757092,4208,4968,61374
2884759402,88,141,487
2884970188,152,305,49107
2885687913,4419,4982,45110
2885730736,523,672,18503
2885800659,311,641,5660
2885803553,252,353,46731
2885856317,897,1453,5741
2886147275,219,241,15356
2886442919,637,630,83602
2887473657,39,59,114
2887479736,310,1551,14511
2887792163,569,174,5416
2887828713,2829,365,28570
2888032587,537,981,2361
2888814983,56,616,800
2889030144,920,888,2046
2889149527,100,267,5965
2889978172,2234,1971,69298
2889996891,858,1811,26482
2891051728,292,976,30277
2891204051,1387,959,11392
2891268291,218,523,16644
2891390502,647,420,4525
2892300933,419,370,11283
2892676661,27,692,1253
2892719547,116,252,4910
2892728427,1846,206,45640
2892799234,653,730,44204
2892916018,344,873,6525
2893107934,14801,9316,9994
2893245554,32,516,4101
2893449070,341,237,6262
2893578873,103,437,3694
2893620928,57,212,493
2893715356,104,482,2883
2894511545,11,228,67
2894703760,609,440,2245
2894962409,479,794,24163
2895126807,775,2105,51946
2895280965,215,663,24053
2895293992,524,445,6357
2895296475,3916,4441,53250
2895896757,1200,2808,41818
2896277543,57,608,1410
2896332101,275,545,19183
2896347807,176,341,3229
2896643327,56,521,2896
2896868541,849,372,6901
2897472238,1232,1396,24702
2897638570,510,1068,44531
2897922537,59,64,2912
2899301493,53,222,15151
2900742519,138,1344,10968
2900773582,1248,1978,77130
2900832351,1217,860,1853
2900846036,825,982,62689
2900947893,4105,5003,402324
2901172741,573,446,4865
2901837156,518,1078,11860
2902130358,983,152,58060
2902254679,7095,6085,10891
2902425340,216,1142,10297
2902457518,4186,4116,21156
2902462399,2328,3929,19702
2902476731,3008,4414,111515
2902544434,436,341,9051
2902723017,1378,2526,16458
2902980875,485,264,91408
2903091124,1394,5006,30089
2903191125,1430,3407,73289
2903206839,300,292,40036
2903255187,20,282,719
2903877011,3482,1160,15097
2904226762,56,289,19079
2904415546,4793,4425,103143
2904460390,879,979,20320
2904498017,13758,15099,623168
2905082211,183,1046,2008
2905320664,14806,15169,45590
2905932484,152,269,18999
2906450470,43,128,1920
2906684991,2880,4981,31637
2906832547,284,2271,81778
2906835111,994,835,6498
2907052306,2197,2853,5962
2908186779,1017,1240,79976
2909308763,1396,2610,18083
2910213707,233,271,29019
2910310222,675,1195,27167
2910415323,91,124,1653
2911156949,377,362,29106
2911571530,195,45,3444
2911871253,85,427,2869
2912587193,38,226,806
2913570335,1080,3148,39921
2914348204,4229,4996,63339
2914571265,1507,1341,5100
2914936507,30,202,1623
2915071797,27,253,726
2915290469,1148,1549,140710
2915492541,1925,1042,3110
2915522541,383,218,11872
2915838611,2910,4076,10338
2916010427,1701,2200,44073
2916417376,357,259,5980
2916862803,199,184,6162
2918186104,66,177,3636
2918278313,644,1889,31780
2918397495,297,337,25406
2918688555,66,75,9397
2918716930,5795,5271,118895
2919709317,411,523,1668
2919843071,29,63,3391
2919983404,472,319,44022
2920543203,245,517,4500
2921754712,129,140,8891
2921937844,530,84,228
2922146463,381,430,3318
2922406991,329,858,17401
2923081661,82,226,136
2923130488,52,336,3439
2923284472,56,336,18550
2923784985,11,58,405
2924510646,1475,1801,44237
2924643788,228,913,3058
2925097554,117,172,4149
2925195511,134,362,3582
2925215942,623,618,15745
2926921005,2388,1117,18946
2927471464,817,850,11620
2929234060,134,253,399
2931237495,643,978,50654
2931392823,13,136,2436
2931734873,2176,846,41891
2932072127,26,72,266
2932237702,41,188,2402
2932450979,115,100,6966
2932885967,341,351,3488
2933108339,5203,4697,98050
2934331883,523,418,119836
2934553197,154,371,2040
2935470411,157,134,10561
2936026599,255,305,7268
2936406995,459,368,15590
2936452132,93,592,4132
2936960309,3767,543,40137
2936992948,4104,4844,121576
2937133744,488,732,43624
2937910223,1116,444,17049
2938377201,3,49,29
2938566911,203,254,26316
2938995879,69,251,8653
2939323725,304,478,1822
2939396457,500,724,34921
2939637964,55,83,17914
2939762483,50,254,1055
2940293674,1079,811,73223
2940829523,214,204,21960
2941065797,728711,465,8439
2942312723,4,115,34
2942385669,233541,896,252532
2942391004,704,1328,76270
2942875288,237,245,59379
2943265517,787,494,6454
2943736679,255,951,7617
2943917776,746,355,10273
2944088165,95,85,21428
2944255930,662,672,5255
2944912985,3035,3002,125476
2944946626,38,366,4655
2945364237,572,690,19164
2945419809,1867,884,53495
2945646088,186,666,8965
2946199847,3883,4563,146396
2946627423,2660,2504,26968
2946638477,26,128,1048
2946729723,5092,3879,438980
2946805319,362,77,6846
2946824361,146,601,13155
2947276901,5,31,1614
2947286673,144,390,9231
2947387486,28,245,4040
2947440729,703,812,66476
2947565519,890,1043,88041
2947729827,186,552,7385
2947775537,974,1313,11697
2947858192,27,506,2267
2948453284,354,783,15292
2948695515,5660,5555,90147
2948826094,10,65,144
2949130979,551,801,17827
2949179434,105,150,30859
2949247607,6,171,108
2949375299,373,500,32205
2949581470,3,106,3470
2949831357,30,284,8640
2949847258,134,107,32082
2949905800,1669,1489,29168
2950106986,2570,983,43249
2950442475,36,141,3241
2950560267,70,469,935
2951009625,10571,218,7332
2951254012,12,35,323
2951554437,208,506,37602
2951684211,281,656,27921
2952143692,160,296,10209
2952276905,632,583,18329
2953147768,1221,2099,8704
2953294101,1552,1563,224998
2953509910,4068,5004,58491
2953955753,1306794,356,6887
2954008581,253,421,11741
2955119907,147,142,5883
2955256527,5829,1179,816982
2955318819,308,1141,57950
2955455333,125,209,17995
2955463403,89,361,3007
2955488205,72,257,10084
2955956363,322,288,5068
2956287231,326,1154,12548
2956912119,1939,646,59537
2956952505,21144,5204,52099
2957091298,81153,488,125260
2957148585,387,846,650
2957418155,47,460,1646
2957556321,226,521,4543
2957678331,1702,1715,25003
2957743180,65,142,7547
2957775059,203,898,2721
2959304261,240,840,1478
2961145895,68,368,10451
2961487122,124,785,497
2961608681,101,300,6219
2961818662,31,329,2440
2961997336,2638,4992,12950
2962164340,10,119,97
2962485483,428,291,32707
2962537811,526,325,15454
2962706327,249,373,20202
2962846185,469,444,21070
2963130189,136,56,9154
2963254811,173,504,10422
2963332929,419,2405,20027
2963381308,213,708,32934
2963785113,324,1304,2334
2964943433,1010,1034,112913
2965293982,6,256,1368
2965766464,75,111,1133
2965909269,845,3662,90819
2966349779,20,302,1116
2966488138,13124,14373,153717
2966813207,245,286,11239
2967165795,613,341,34718
2968013507,448,1412,6779
2969438835,1280,1929,3298
2969652041,54,256,3505
2970674727,247,262,2053
2971372888,1414,5000,41118
2971723342,414,382,31333
2971920257,22,129,1772
2972254487,1077,1120,9396
2972432728,13019,8044,234925
2972909429,771,3738,33590
2973374902,267,538,13574
2973418905,24,116,487
2974060060,166,471,6309
2975199795,380,284,30256
2975489523,79,80,15523
2975691161,253,467,31149
2975699811,8761,3116,66358
2976174688,70,257,38
2976495369,21,102,402
2977327486,1058,1819,66603
2977452767,221,708,32581
2977608640,130,196,4459
2977688746,4,114,88
2977689466,218,62,18470
2978539499,433,1741,5651
2978904989,1999,1628,69127
2978926455,245,399,13157
2979343241,561,686,27736
2980269088,359,2675,839
2980640333,307,183,13498
2981364232,619,1192,60223
2981411122,3346,4106,21147
2981539366,9,9,1036
2981783609,1397,1433,66083
2981909469,52,291,2676
2982812740,121,184,1236
2983151733,1330,1291,61938
2983437009,535,414,152
2983487350,2184,3391,43501
2983739085,123,261,10554
2984703784,1475,4996,89645
2984784171,603,870,216617
2985119307,1222,1628,6887
2985119861,98,358,2468
2985597903,740,1629,243681
2985604815,12813,8176,42154
2985646497,284,368,46285
2985850271,5293,1840,256465
2985920363,1957,2681,58576
2986052537,101,261,4119
2986178776,547,731,56915
2986346031,43,197,1792
2986455203,56,515,1380
2986465923,100,1547,7062
2986629441,12,107,212
2986641933,8,119,571
2986757866,1898,1956,48222
2987069902,308,2379,39465
2987219147,37,155,5332
2987223904,775,1123,19462
2987590619,2439,1599,31122
2988199859,4,161,496
2988287578,58,255,1868
2988383945,108,1177,2150
2988427251,143,360,7980
2988495700,72,304,5600
2988521818,342,117,225322
2988543063,356,1683,17466
2988688263,1548,3511,17854
2989001170,398,600,27622
2989938288,7286,5354,240565
2990156955,230,221,21291
2990206665,3595,5003,362455
2990372127,592,396,20214
2990717458,2241,3612,92236
2991240101,3465,3508,12034
2992622584,753,1661,23217
2992754164,84,119,27199
2993107509,4205,4969,208946
2993271496,1828,1163,130859
2993470095,194,107,1208
2993506061,96,234,2254
2994132875,1046,1297,13053
2994464151,270,1193,4102
2994498099,103,671,16354
2994711124,134,653,5884
2994813670,17,63,3461
2994827711,110,185,788
2995618185,626,411,81489
2995991777,58,735,6113
2996505110,329,226,3519
2996583076,117,273,1904
2996587381,127,811,10296
2996797743,115,170,32495
2996804349,23,33,656
2997073702,11024,2387,131196
2997281500,306,454,4639
2997521533,691,270,13999
2998029850,543,1711,6210
2998196811,924,870,73789
2998430428,197,366,6842
2998669125,13,383,867
2999061741,2240,2184,22217
2999566719,1143,2111,108874
2999735842,4282,3636,69366
2999820704,550,407,26347
3000069317,847,1208,142899
3000073097,251,839,25561
3000207161,65,379,6680
3000247143,3241,3456,12259
3000361174,518,1190,70823
3000367372,420,414,28565
3000382252,6119,4031,12797
3000536771,23,180,368
3000599441,84,359,1074
3000647573,2918,2561,287574
